nome,camada,data,data_original,hora_marcador,status_data,uf,endereco_ou_localizacao,latitude,longitude,link,site_leiloeiro,fonte_data_hora,link_edital,resumo_edital,descricao,fonte_descoberta,dominio_origem,url_descoberta,descoberto_em,confianca_dados,status_evento
[EMPRESA] - IECLB - Produtos - Maravilha / SC,ATUALIZAÇÃO 30/07/2026,2026-08-04,04/08/2026,08:00,futuro_ou_hoje,SC,,,,https://www.eckertleiloes.com.br/evento/ieclb-maravilha-sc-789887?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc,,mapa,,,DATA: 04/08/2026 | MARCADOR: 8:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.eckertleiloes.com.br/evento/ieclb-maravilha-sc-789887?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc | LOCALIZAﾃ�ﾃグ: 89874-000 - Maravilha - SC - Brasil,mapa,,,,,
[PRODUTOS] - Produtos - Lambari / MG,ATUALIZAÇÃO 30/07/2026,2026-08-04,04/08/2026,08:00,futuro_ou_hoje,MG,,,,https://www.mgl.com.br/leilao/bens-diversos/7103/#&Pagina=1&Index=1,,mapa,,,DATA: 04/08/2026 | MARCADOR: 8:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.mgl.com.br/leilao/bens-diversos/7103/#&Pagina=1&Index=1 | LOCALIZAﾃ�ﾃグ: 37480-000 - Lambari - MG - Brasil,mapa,,,,,
[EMPRESA] - SESC - Caminhﾃｵes - Belo Horizonte / MG,ATUALIZAÇÃO 30/07/2026,2026-08-04,04/08/2026,08:00,futuro_ou_hoje,MG,,,,https://mercado.bomvalor.com.br/apabrfleiloes/maquinas-industriais-36284,,mapa,,,"DATA: 04/08/2026 | MARCADOR: 8:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://mercado.bomvalor.com.br/apabrfleiloes/maquinas-industriais-36284 | LOCALIZAﾃ�ﾃグ: Rua dos Tupinambﾃ｡s, 956 - Centro - 30120-906 - Belo Horizonte - MG - Brasil",mapa,,,,,
[EMPRESA] - Sucatas - Santa Vitﾃｳria do Palmar / RS,ATUALIZAÇÃO 30/07/2026,2026-08-04,04/08/2026,09:00,futuro_ou_hoje,RS,,,,https://satoleiloes.com.br/leiloes/5091,,mapa,,,DATA: 04/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://satoleiloes.com.br/leiloes/5091 | LOCALIZAﾃ�ﾃグ: 96230000 - Santa Vitﾃｳria do Palmar - RS - Brasil,mapa,,,,,
[EMPRESA] - SESC - Caminhﾃｵes - Belo Horizonte / MG,ATUALIZAÇÃO 30/07/2026,2026-08-04,04/08/2026,09:00,futuro_ou_hoje,MG,,,,https://www.apabrfleiloes.com.br/leilao/leilao-sesc-mg-5-caminhoes/464/#Pagina=1&Index=1,,mapa,,,"DATA: 04/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.apabrfleiloes.com.br/leilao/leilao-sesc-mg-5-caminhoes/464/#Pagina=1&Index=1 | LOCALIZAﾃ�ﾃグ: Rua dos Tupinambﾃ｡s, 956 - Centro - 30120-906 - Belo Horizonte - MG - Brasil",mapa,,,,,
[EMPRESA] - Suzano / SP,ATUALIZAÇÃO 30/07/2026,2026-08-04,04/08/2026,09:00,futuro_ou_hoje,SP,,,,https://mercado.bomvalor.com.br/kcleiloes/katia-cerqueira-da-silva-casaes/maquinas-e-equipamentos/pa-carregadeira/pa-carregadeira-sobre-rodas-volvo-l180f-com-garra-florestal-125241,,mapa,,,DATA: 04/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://mercado.bomvalor.com.br/kcleiloes/katia-cerqueira-da-silva-casaes/maquinas-e-equipamentos/pa-carregadeira/pa-carregadeira-sobre-rodas-volvo-l180f-com-garra-florestal-125241 | LOCALIZAﾃ�ﾃグ: 08600-001 - Suzano - SP - Brasil,mapa,,,,,
[EMPRESA] - LACTEC - Guararema / SP,ATUALIZAÇÃO 30/07/2026,2026-08-04,04/08/2026,09:00,futuro_ou_hoje,SP,,,,https://www.sold.com.br/evento/lactec-790029?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc&,,mapa,,,"DATA: 04/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.sold.com.br/evento/lactec-790029?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc& | LOCALIZAﾃ�ﾃグ: Coronel Ramalho, 113 - Centro - 08900-000 - Guararema - SP - Brasil",mapa,,,,,
"[EMPRESA] - Sucatas, Veﾃｭculos - Itaﾃｺna / MG",ATUALIZAÇÃO 30/07/2026,2026-08-04,04/08/2026,09:00,futuro_ou_hoje,MG,,,,https://www.mgl.com.br/leilao/leilao-de-veiculos-batidos-recuperados-e-sucatas/7367/#&Pagina=1&Index=1,,mapa,,,"DATA: 04/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.mgl.com.br/leilao/leilao-de-veiculos-batidos-recuperados-e-sucatas/7367/#&Pagina=1&Index=1 | LOCALIZAﾃ�ﾃグ: Rua do Dﾃｪgo, 317 - Santa Mﾃｴnica - 35681-246 - Itaﾃｺna - MG - Brasil",mapa,,,,,
"[EMPRESA] - CARGILL - Mﾃ｡quinas, Equipamentos, Produtos - Embu das Artes / SP",ATUALIZAÇÃO 30/07/2026,2026-08-04,04/08/2026,09:00,futuro_ou_hoje,SP,,,,https://www.sold.com.br/evento/cargill-784239?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc&,,mapa,,,"DATA: 04/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.sold.com.br/evento/cargill-784239?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc& | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DO BRASIL | LOCALIZAﾃ�ﾃグ: Rua Doutor Joﾃ｣o Marques Maurﾃｭcio, 269 - Gramado - 06816-040 - Embu das Artes - SP - Brasil",mapa,,,,,
[EMPRESA] - PETROBRAS - Produtos - Rio de Janeiro / RJ,ATUALIZAÇÃO 30/07/2026,2026-08-04,04/08/2026,09:00,futuro_ou_hoje,RJ,,,,https://www.sold.com.br/evento/petrobras-pea0247462-789939?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc,,mapa,,,"DATA: 04/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.sold.com.br/evento/petrobras-pea0247462-789939?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc | LOCALIZAﾃ�ﾃグ: Rua Pascoal Lemme, 950 - Cidade Universitﾃ｡ria - 21941-918 - Rio de Janeiro - RJ - Brasil",mapa,,,,,
[EMPRESA] - PETROBRAS - Equipamentos - Rio de Janeiro / RJ,ATUALIZAÇÃO 30/07/2026,2026-08-04,04/08/2026,09:00,futuro_ou_hoje,RJ,,,,https://www.sold.com.br/evento/petrobras-pea0349278-783805?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc&,,mapa,,,"DATA: 04/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.sold.com.br/evento/petrobras-pea0349278-783805?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc& | LOCALIZAﾃ�ﾃグ: Rua Lobo Carneiro, 105 - Cidade Universitﾃ｡ria - 21941-591 - Rio de Janeiro - RJ - Brasil",mapa,,,,,
[EMPRESA] - PETROBRAS - Sucatas - Ipojuca / PE,ATUALIZAÇÃO 30/07/2026,2026-08-04,04/08/2026,09:00,futuro_ou_hoje,PE,,,,https://www.sold.com.br/evento/petrobras-pea0385464-790052?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc&,,mapa,,,"DATA: 04/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.sold.com.br/evento/petrobras-pea0385464-790052?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc& | LOCALIZAﾃ�ﾃグ: Rodovia PE 60, KM 10 - 55590-000 - Ipojuca - PE - Brasil",mapa,,,,,
[EMPRESA] - PETROBRAS - Produtos - Paracuru / CE,ATUALIZAÇÃO 30/07/2026,2026-08-04,04/08/2026,09:00,futuro_ou_hoje,CE,,,,https://www.sold.com.br/evento/petrobras-pea0377022-783806?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc&,,mapa,,,DATA: 04/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.sold.com.br/evento/petrobras-pea0377022-783806?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc& | LOCALIZAﾃ�ﾃグ: Joﾃ｣o Ferreira Nery - Lagoa Grande - 62680-000 - Paracuru - CE - Brasil,mapa,,,,,
[EMPRESA] - AUTOMETAL - Guararema / SP,ATUALIZAÇÃO 30/07/2026,2026-08-04,04/08/2026,09:00,futuro_ou_hoje,SP,,,,https://www.sold.com.br/evento/autometal-784361?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc&,,mapa,,,"DATA: 04/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.sold.com.br/evento/autometal-784361?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc& | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DO BRASIL. | LOCALIZAﾃ�ﾃグ: CORONEL RAMALHO, 113 - CENTRO - 08900-000 - Guararema - SP - Brasil",mapa,,,,,
[EMPRESA] - PERENCO - Guararema / SP,ATUALIZAÇÃO 30/07/2026,2026-08-04,04/08/2026,09:00,futuro_ou_hoje,SP,,,,https://www.sold.com.br/evento/perenco-790022?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc&,,mapa,,,"DATA: 04/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.sold.com.br/evento/perenco-790022?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc& | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DO BRASIL. | LOCALIZAﾃ�ﾃグ: Coronel Ramalho, 113 - CENTRO - 08900-000 - Guararema - SP - Brasil",mapa,,,,,
[EMPRESA] - CAOA - Equipamentos - Guararema / SP,ATUALIZAÇÃO 30/07/2026,2026-08-04,04/08/2026,09:00,futuro_ou_hoje,SP,,,,https://www.sold.com.br/evento/caoa-784258?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc&,,mapa,,,"DATA: 04/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.sold.com.br/evento/caoa-784258?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc& | LOCALIZAﾃ�ﾃグ: Rua Coronel Ramalho, 113 - CENTRO - 08900-000 - Guararema - SP - Brasil",mapa,,,,,
[EMPRESA] - ENTREVIAS - Caminhﾃｵes - Guararema / SP,ATUALIZAÇÃO 30/07/2026,2026-08-04,04/08/2026,09:00,futuro_ou_hoje,SP,,,,https://www.sold.com.br/evento/entrevias-790108?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc&,,mapa,,,"DATA: 04/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.sold.com.br/evento/entrevias-790108?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc& | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DO BRASIL. | LOCALIZAﾃ�ﾃグ: 08900-000, 113 - CENTRO - 08900-000 - Guararema - SP - Brasil",mapa,,,,,
"[EMPRESA] - PECEM - Veﾃｭculos, Vans, Caminhonetes, Produtos - Sﾃ｣o Gonﾃｧalo do Amarante / CE",ATUALIZAÇÃO 30/07/2026,2026-08-04,04/08/2026,10:00,futuro_ou_hoje,CE,,,,https://montenegroleiloes.com.br/leiloes/2634,,site,,"{""@context"":""https://schema.org"",""@type"":""WebPage"",""name"":""Veículos e Materiais - Companhia de Desenvolvimento do Complexo Industrial e Portuário do Pecém – CIPP"",""description"":""Evento online com transmissão dia 04/08/2026, às 10h. A visitação ocorrerá somente nos dias 30 e 31/07/2026, das 09h às 11h e das 14h às 16h, mediante o envio da documentação com foto para o e-mail: contato@montenegroleiloes.com.br, com 48h de antecedência para o devido cadastro e liberação. Para os lote",DATA: 04/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://montenegroleiloes.com.br/leiloes/2634 | LOCALIZAﾃ�ﾃグ: 62670000 - Sﾃ｣o Gonﾃｧalo do Amarante - CE - Brasil,mapa,,,,,
[EMPRESA] - SUZANO - Mﾃ｡quinas - Suzano / SP,ATUALIZAÇÃO 30/07/2026,2026-08-04,04/08/2026,09:00,futuro_ou_hoje,SP,,,,https://mercado.bomvalor.com.br/maquinas-e-equipamentos/pa-carregadeira/pa-carregadeira-sobre-rodas-volvo-l180f-com-garra-florestal-125241,,mapa,,,DATA: 04/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://mercado.bomvalor.com.br/maquinas-e-equipamentos/pa-carregadeira/pa-carregadeira-sobre-rodas-volvo-l180f-com-garra-florestal-125241 | LOCALIZAﾃ�ﾃグ: 08699-999 - Suzano - SP - Brasil,mapa,,,,,
"[EMPRESA] - EPAGRI - Mﾃ｡quinas, Produtos, Equipamentos, Sucatas - Lages / SC",ATUALIZAÇÃO 30/07/2026,2026-08-04,04/08/2026,09:00,futuro_ou_hoje,SC,,,,https://www.mgl.com.br/leilao/epagri-sc/7254/#&Pagina=1&Index=1,,mapa,,,DATA: 04/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.mgl.com.br/leilao/epagri-sc/7254/#&Pagina=1&Index=1 | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DO BRAISL. | LOCALIZAﾃ�ﾃグ: Rua Coronel Cﾃｳrdova - Centro - 88502-970 - Lages - SC - Brasil,mapa,,,,,
"[PREFEITURA] - Mﾃ｡quinas, Veﾃｭculos, ﾃ馬ibus, Equipamentos - Ponte Preta / RS",ATUALIZAÇÃO 30/07/2026,2026-08-05,05/08/2026,04:00,futuro_ou_hoje,RS,,,,https://www.levyleiloes.com.br/leilao/55/lotes,,mapa,,,DATA: 05/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.levyleiloes.com.br/leilao/55/lotes | LOCALIZAﾃ�ﾃグ: 99735-000 - Ponte Preta - RS - Brasil,mapa,,,,,
[PREFEITURA] - Animais - ﾃ“uas de Santa Bﾃ｡rbara / SP,ATUALIZAÇÃO 30/07/2026,2026-08-05,05/08/2026,14:00,futuro_ou_hoje,SP,,,,https://drive.google.com/file/d/1_3jiibG5tvw7xBlWpLuRwSpui9LQMm42/view?usp=drive_link,,edital_pdf,https://drive.usercontent.google.com/download?id=1_3jiibG5tvw7xBlWpLuRwSpui9LQMm42&export=download,"o de Águas de Santa Bárbara, pessoa jurídica de direito público interno, representada por seu Prefeito, WILIAN JOSÉ DE OLIVEIRA MEANA, torna público, para conhecimento de todos os interessados, que fará realizar uma licitação na modalidade LEILÃO, TIPO MAIOR LANCE, no dia 05/08/2026, com inicio às 14:00 horas, na Sala de Licitações, sito à Rua Marques do Vale, 01, Parque das Águas, Águas de Santa Bárbara, para alienação dos Animais de Grande Porte, recolhidos pelo setor de apreensã",DATA: 05/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://drive.google.com/file/d/1_3jiibG5tvw7xBlWpLuRwSpui9LQMm42/view?usp=drive_link | LOCALIZAﾃ�ﾃグ: Rodovia Osni Matheus km 01 - Chﾃ｡cara das Palmeiras - 18770-000 - ﾃ“uas de Santa Bﾃ｡rbara - SP - Brasil,mapa,,,,,
"[PREFEITURA] - Sﾃグ BERNARDO DO CAMPO - Sucatas, Motos - Campinas / SP",ATUALIZAÇÃO 30/07/2026,2026-08-05,05/08/2026,04:00,futuro_ou_hoje,SP,,,,https://www.hastasp.com.br/evento/sucata-leilao-01-2026-municipal-sao-bern-do-campo-784145?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc,,mapa,,,DATA: 05/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.hastasp.com.br/evento/sucata-leilao-01-2026-municipal-sao-bern-do-campo-784145?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc | LOCALIZAﾃ�ﾃグ: Rodovia Lix da Cunha - Trﾃｪs Vendas - 13052-520 - Campinas - SP - Brasil,mapa,,,,,
"[PREFEITURA] - Veﾃｭculos, Caminhonetes, Mﾃ｡quinas, Equipamentos, Produtos, Vans, Sucatas, Presencial - Lagoa Real / BA",ATUALIZAÇÃO 30/07/2026,2026-08-05,05/08/2026,04:00,futuro_ou_hoje,BA,,,,https://www.hatoryleiloes.com.br/externo/leilao/109,,mapa,,,DATA: 05/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.hatoryleiloes.com.br/externo/leilao/109 | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DA CIDADE. | LOCALIZAﾃ�ﾃグ: 46425-000 - Lagoa Real - BA - Brasil,mapa,,,,,
[PREFEITURA] - Imﾃｳveis - Inhumas / GO,ATUALIZAÇÃO 30/07/2026,2026-08-05,05/08/2026,08:15,futuro_ou_hoje,GO,,,,https://drive.google.com/file/d/1VG4EC_-y1J61rtNKYuFc1-ZZTSOWTriW/view?usp=drive_link,,edital_pdf,https://drive.usercontent.google.com/download?id=1VG4EC_-y1J61rtNKYuFc1-ZZTSOWTriW&export=download,"A DOAÇÃO DO IMÓVEL PÚBLICO DO MUNICÍPIO DE INHUMAS/GO NOS TERMOS DA LEI Nº 14.133/2021, LEI Nº 11.488/2007 E DECRETOS MUNICIPAIS Nº 326/2023 a 337/ 2023, 310/2024 a 312/2024 e 317/2024 , E DAS EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL. Data da sessão: 05/08/2026 Horário: 08:15min Local: endereço eletrônico www.bnc.org.br Modo de disputa: fechado Valor total da contratação: Não há Critério de julgamento: melhor técnica Objeto: DOAÇÃO DE ÁREA PÚBLICA ÚNICA, COMPREENDENDO A MATRÍCULA N° 2",DATA: 05/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://drive.google.com/file/d/1VG4EC_-y1J61rtNKYuFc1-ZZTSOWTriW/view?usp=drive_link | LOCALIZAﾃ�ﾃグ: 75400000 - Inhumas - GO - Brasil,mapa,,,,,
"[PREFEITURA] - ﾃ馬ibus, Caminhonetes, Veﾃｭculos, Mﾃ｡quinas, Sucatas - Bom Jesus do Galho / MG",ATUALIZAÇÃO 30/07/2026,2026-08-05,05/08/2026,04:00,futuro_ou_hoje,MG,,,,https://www.mgl.com.br/leilao/prefeitura-municipal-de-bom-jesus-do-galho-mg/7256/#&Pagina=1&Index=1,,mapa,,,"DATA: 05/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.mgl.com.br/leilao/prefeitura-municipal-de-bom-jesus-do-galho-mg/7256/#&Pagina=1&Index=1 | LOCALIZAﾃ�ﾃグ: Elias Neves, S/N - Centro - 35340-000 - Bom Jesus do Galho - MG - Brasil",mapa,,,,,
[PREFEITURA] - Imﾃｳveis - Josﾃｩ Bonifﾃ｡cio / SP,ATUALIZAÇÃO 30/07/2026,2026-08-05,05/08/2026,04:00,futuro_ou_hoje,SP,,,,https://drive.google.com/file/d/1Jl1DxTdSUCXZF3P3YwAgfZoYDWcnkOlm/view?usp=drive_link,,mapa,,,DATA: 05/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://drive.google.com/file/d/1Jl1DxTdSUCXZF3P3YwAgfZoYDWcnkOlm/view?usp=drive_link | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DA CIDADE. | LOCALIZAﾃ�ﾃグ: Avenida Sﾃ｣o Joﾃ｣o - Centro - 15200-049 - Josﾃｩ Bonifﾃ｡cio - SP - Brasil,mapa,,,,,
"[PREFEITURA] - Motos, Caminhonetes, Veﾃｭculos, Equipamentos, Mﾃ｡quinas, Caminhﾃｵes, Sucatas - Barra de Sﾃ｣o Miguel / AL",ATUALIZAÇÃO 30/07/2026,2026-08-05,05/08/2026,10:00,futuro_ou_hoje,AL,,,,https://www.leiloesfreire.com.br/leilao/1136,,site,,gunda a Sexta: 08:00 - 18:00 VOLTAR PREFEITURA M. DA BARRA DE SÃO MIGUEL - AL Total de 26 lotes Leilão Extra-Judicial Presencial e On-Line Aberto para Lances Leilão Extra-Judicial Aberto para Lances GARAGEM MUNICIPAL quarta-feira agosto 05 Horário 10:00 Presencial e On-Line Local do Leilão: GARAGEM MUNICIPAL DESCRIÇÃO DO LEILÃO Leilão será realizado na modalidade presencial e on-line . Praça Única: 05/08/2026 às 10:00 Data início da Praça Única On-Line: 05/08/2026 às 10:00 EDITAL Nº,DATA: 05/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.leiloesfreire.com.br/leilao/1136 | LOCALIZAﾃ�ﾃグ: 57180-000 - Barra de Sﾃ｣o Miguel - AL - Brasil,mapa,,,,,
"[PREFEITURA] - Veﾃｭculos, Caminhonetes, Vans, ﾃ馬ibus, Mﾃ｡quinas, Produtos, Sucatas - Alpestre / RS",ATUALIZAÇÃO 30/07/2026,2026-08-05,05/08/2026,04:00,futuro_ou_hoje,RS,,,,https://www.eckertleiloes.com.br/evento/municipio-de-alpestre-rs-789692?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc&,,mapa,,,DATA: 05/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.eckertleiloes.com.br/evento/municipio-de-alpestre-rs-789692?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc& | LOCALIZAﾃ�ﾃグ: 98480-000 - Alpestre - RS - Brasil,mapa,,,,,
[EMPRESA] - Veﾃｭculos - Contagem / MG,ATUALIZAÇÃO 30/07/2026,2026-08-05,05/08/2026,05:00,futuro_ou_hoje,MG,,,,https://www.palaciodosleiloes.com.br/site/?leilao_pesquisa=8542,,mapa,,,DATA: 05/08/2026 | MARCADOR: 5:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.palaciodosleiloes.com.br/site/?leilao_pesquisa=8542 | LOCALIZAﾃ�ﾃグ: Via Vereador Joaquim Costa - Campina Verde - 32150-240 - Contagem - MG - Brasil,mapa,,,,,
"[EMPRESA] - Veﾃｭculos, Caminhonetes, Motos - Juatuba / MG",ATUALIZAÇÃO 30/07/2026,2026-08-05,05/08/2026,05:00,futuro_ou_hoje,MG,,,,https://www.palaciodosleiloes.com.br/site/?leilao_pesquisa=8541,,mapa,,,DATA: 05/08/2026 | MARCADOR: 5:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.palaciodosleiloes.com.br/site/?leilao_pesquisa=8541 | LOCALIZAﾃ�ﾃグ: 35675-000 - Juatuba - MG - Brasil,mapa,,,,,
"[EMPRESA] - Veﾃｭculos, Caminhonetes, Motos - Juatuba / MG",ATUALIZAÇÃO 30/07/2026,2026-08-05,05/08/2026,05:00,futuro_ou_hoje,MG,,,,,,mapa,,,DATA: 05/08/2026 | MARCADOR: 5:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: | LOCALIZAﾃ�ﾃグ: 35675-000 - Juatuba - MG - Brasil,mapa,,,,,
[PRODUTOS] - Produtos - Juatuba / MG,ATUALIZAÇÃO 30/07/2026,2026-08-05,05/08/2026,05:00,futuro_ou_hoje,MG,,,,https://www.palaciodosleiloes.com.br/site/?leilao_pesquisa=8538,,mapa,,,DATA: 05/08/2026 | MARCADOR: 5:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.palaciodosleiloes.com.br/site/?leilao_pesquisa=8538 | LOCALIZAﾃ�ﾃグ: 35675000 - Juatuba - MG - Brasil,mapa,,,,,
"[ﾃ迭Gﾃグ Pﾃ咤LICO] - SMAP - Veﾃｭculos, Caminhonetes, Mﾃ｡quinas, Caminhﾃｵes, Equipamentos, ﾃ馬ibus, Produtos - Porto Alegre / RS",ATUALIZAÇÃO 30/07/2026,2026-08-05,05/08/2026,05:00,futuro_ou_hoje,RS,,,,https://drive.google.com/file/d/1Qsq7WwMj7JihZ5A7UvTgHyHINI6gY_lQ/view?usp=drive_link,,mapa,,,"DATA: 05/08/2026 | MARCADOR: 5:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://drive.google.com/file/d/1Qsq7WwMj7JihZ5A7UvTgHyHINI6gY_lQ/view?usp=drive_link | OBSERVAﾃ�ﾃグ: Leilﾃ｣o vindo de prorrogaﾃｧﾃ｣o. | LOCALIZAﾃ�ﾃグ: Rua Siqueira Campos, 1300 - Centro Histﾃｳrico - 90010-001 - Porto Alegre - RS - Brasil",mapa,,,,,
